/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_21_882.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_21_882.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_21_882.jpg, 0, 0, 0, 7.791341E-05
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_000.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_000.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_000.jpg, 0, 0, 0, 8.03587E-05
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_113.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_113.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_113.jpg, 0, 0, 0, 8.269977E-05
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_216.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_216.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_216.jpg, 0, 0, 0, 8.323116E-05
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_333.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_333.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_333.jpg, 0, 0, 0, 8.009344E-05
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_436.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_436.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_436.jpg, 0, 0, 0, 8.002654E-05
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_555.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_555.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_555.jpg, 0, 0, 0, 7.853092E-05
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_658.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_658.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_658.jpg, 0, 0.2176144, 0, 0.09141166
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_769.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_769.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_769.jpg, 0, 0.550719, 0, 0.6615781
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_22_884.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_22_884.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_22_884.jpg, 0, 0.8955209, 0, 1.756765
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_006.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_006.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_006.jpg, -0.07484722, 1, 0, 3.168724
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_116.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_116.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_116.jpg, -0.408798, 1, 0, 4.325629
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_233.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_233.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_233.jpg, -0.05766535, 1, 0, 5.718972
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_346.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_346.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_346.jpg, 0, 1, 0, 7.093106
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_446.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_446.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_446.jpg, 0, 1, 0, 8.228835
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_568.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_568.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_568.jpg, 0, 1, 0, 9.577171
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_684.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_684.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_684.jpg, -0.3495305, 1, 0, 10.87098
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_797.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_797.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_797.jpg, -0.05586648, 1, 0, 12.08938
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_23_899.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_23_899.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_23_899.jpg, 0, 1, 0, 12.89167
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_012.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_012.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_012.jpg, 0, 1, 0, 14.34125
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_116.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_116.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_116.jpg, -0.1162441, 1, 0, 15.33851
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_233.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_233.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_233.jpg, -0.1791272, 1, 0, 16.53276
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_335.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_335.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_335.jpg, 0, 1, 0, 17.7292
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_449.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_449.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_449.jpg, -0.3431068, 1, 0, 18.92293
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_551.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_551.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_551.jpg, -0.03962374, 1, 0, 19.80483
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_654.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_654.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_654.jpg, 0, 1, 0, 20.90832
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_767.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_767.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_767.jpg, -0.3367352, 1, 0, 22.04035
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_880.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_880.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_880.jpg, -0.2635345, 1, 0, 22.92284
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_24_985.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_24_985.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_24_985.jpg, 0, 1, 0, 24.09183
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_099.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_099.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_099.jpg, -0.2429223, 1, 0, 25.04544
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_206.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_206.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_206.jpg, -0.2047448, 1, 0, 26.11441
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_319.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_319.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_319.jpg, 0, 1, 0, 27.04912
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_439.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_439.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_439.jpg, -0.1626992, 1, 0, 28.16147
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_551.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_551.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_551.jpg, -0.4991341, 1, 0, 29.12408
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_665.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_665.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_665.jpg, -0.1598969, 1, 0, 30.18721
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_765.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_765.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_765.jpg, -0.4630344, 1, 0, 30.16501
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_866.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_866.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_866.jpg, -0.5909057, 1, 0, 30.16275
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_25_976.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_25_976.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_25_976.jpg, -0.262682, 1, 0, 30.19851
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_26_085.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_26_085.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_26_085.jpg, 0, 1, 0, 30.1869
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_26_202.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_26_202.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_26_202.jpg, 0.05263209, 1, 0, 30.18812
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_26_303.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_26_303.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_26_303.jpg, 0.3554127, 1, 0, 30.1598
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_26_412.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_26_412.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_26_412.jpg, 0.02745295, 1, 0, 30.18847
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_26_519.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_26_519.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_26_519.jpg, 0, 1, 0, 30.18966
/home/bp/Desktop/Data/IMG/center_2020_08_14_14_51_26_639.jpg, /home/bp/Desktop/Data/IMG/left_2020_08_14_14_51_26_639.jpg, /home/bp/Desktop/Data/IMG/right_2020_08_14_14_51_26_639.jpg, -0.1077654, 1, 0, 30.18547
